-11.962891, 134.277344, 987.304688
-18.310547, 92.285156, 1020.507812
-132.568359, 278.320312, 1105.468750
0.488281, 69.335938, 1079.101562
-75.927734, 113.281250, 1062.011719
8.789062, 40.039062, 974.609375
8.789062, -31.005859, 1071.289062
-27.587891, -53.466797, 1042.968750
68.359375, -467.041016, 1668.945312
18.066406, 81.542969, 1004.882812
116.699219, -39.306641, 802.246094
-,-,-
-126.220703, 7.324219, 1012.695312
-28.076172, 44.921875, 986.328125
-43.701172, 16.601562, 986.328125
-15.869141, -14.404297, 1008.789062
-70.556641, 25.390625, 1009.765625
-35.888672, -25.146484, 1037.109375
36.132812, -68.115234, 1226.074219
45.898438, -67.138672, 1267.578125
-16.845703, 23.437500, 1183.593750
47.363281, -13.427734, 1101.562500
22.949219, 87.890625, 919.921875
-18.310547, 84.960938, 969.726562
57.617188, 22.460938, 1047.851562
-22.705078, 33.691406, 1031.738281
19.531250, 5.859375, 1045.898438
16.601562, 12.695312, 1012.695312
9.765625, 52.734375, 985.351562
49.316406, 46.875000, 944.335938
77.148438, 45.898438, 934.082031
63.476562, 69.335938, 914.062500
84.960938, 94.726562, 882.812500
50.292969, 155.273438, 835.449219
58.105469, 177.734375, 796.875000
16.113281, 210.937500, 709.960938
20.996094, 239.257812, 685.546875
31.738281, 225.585938, 616.210938
30.761719, 189.453125, 669.921875
17.089844, 121.093750, 799.804688
23.925781, 82.519531, 911.132812
66.406250, 55.175781, 934.082031
135.742188, 22.460938, 921.875000
130.859375, 42.968750, 1072.265625
67.871094, 41.992188, 902.832031
7.812500, 34.179688, 1135.742188
48.339844, -3.173828, 1218.261719
-38.330078, -24.169922, 1166.015625
50.781250, -52.001953, 1044.921875
216.796875, -1482.177734, 1302.734375
293.945312, -110.595703, 713.378906
28.808594, -52.490234, 925.292969
-40.283203, -25.146484, 1106.933594
-,-,-
-42.724609, -111.083984, 1037.109375
-30.029297, -84.228516, 1057.617188
-21.728516, -62.255859, 1098.144531
50.781250, -115.478516, 1164.550781
13.671875, -90.576172, 1114.257812
26.367188, -129.638672, 1204.101562
82.031250, -148.681641, 1218.750000
37.597656, -48.095703, 1072.265625
49.804688, 27.343750, 1017.578125
65.429688, 30.273438, 940.429688
71.289062, 65.429688, 959.472656
63.476562, 83.007812, 996.582031
22.949219, 97.167969, 974.609375
25.878906, 159.179688, 969.726562
34.179688, 190.429688, 896.484375
26.367188, 239.257812, 853.515625
47.363281, 249.023438, 851.562500
62.988281, 250.000000, 817.382812
64.941406, 268.554688, 795.898438
97.656250, 268.554688, 782.226562
89.355469, 267.578125, 739.746094
75.683594, 270.996094, 723.632812
93.750000, 254.394531, 750.000000
101.562500, 200.683594, 790.039062
40.527344, 225.585938, 871.582031
48.339844, 233.886719, 854.492188
102.050781, 202.636719, 839.355469
63.476562, 222.656250, 881.835938
-73.974609, 289.062500, 741.699219
159.667969, 96.679688, 904.785156
-57.861328, 167.968750, 1098.632812
143.066406, 6.347656, 1058.593750
30.761719, -107.177734, 1220.214844
-19.287109, 7.812500, 1122.070312
0.488281, 52.246094, 1118.164062
-125.732422, 137.207031, 1089.843750
-2.685547, -31.005859, 867.675781
83.007812, -101.806641, 981.445312
-75.927734, 541.992188, 1999.755859
46.875000, 10.742188, 553.710938
147.949219, -35.400391, 937.011719
-,-,-
